symbol,entry_time,exit_time,qty,entry_price,exit_price,realized_pnl,holding_seconds
BANKNIFTY22111742600CE,2022-11-16 11:52:46,2022-11-16 11:53:02,1.0,116.15,114.0,-2.1500000000000057,16.0
BANKNIFTY22111742500PE,2022-11-16 11:53:02,2022-11-16 11:53:28,1.0,198.2,198.5,0.30000000000001137,26.0
BANKNIFTY22111742500CE,2022-11-16 11:53:02,2022-11-16 11:53:28,1.0,158.5,159.8,1.3000000000000114,26.0
BANKNIFTY22111742600CE,2022-11-16 11:53:28,2022-11-16 11:53:32,1.0,115.15,114.75,-0.4000000000000057,4.0
BANKNIFTY22111742600PE,2022-11-16 11:53:28,2022-11-16 11:53:32,1.0,253.8,254.85,1.049999999999983,4.0
BANKNIFTY22111742500PE,2022-11-16 11:53:32,2022-11-16 11:53:50,1.0,199.25,198.6,-0.6500000000000057,18.0
BANKNIFTY22111742500CE,2022-11-16 11:53:32,2022-11-16 11:53:50,1.0,159.6,159.9,0.30000000000001137,18.0
BANKNIFTY22111742600PE,2022-11-16 11:53:50,2022-11-16 11:53:58,1.0,253.8,255.35,1.549999999999983,8.0
BANKNIFTY22111742600CE,2022-11-16 11:53:50,2022-11-16 11:53:58,1.0,115.45,114.65,-0.7999999999999972,8.0
BANKNIFTY22111742500CE,2022-11-16 11:53:58,2022-11-16 11:53:59,1.0,159.3,159.5,0.19999999999998863,1.0
BANKNIFTY22111742500PE,2022-11-16 11:53:58,2022-11-16 11:53:59,1.0,199.45,199.45,0.0,1.0
BANKNIFTY22111742600PE,2022-11-16 11:53:59,2022-11-16 11:54:01,1.0,255.0,255.05,0.05000000000001137,2.0
BANKNIFTY22111742600CE,2022-11-16 11:53:59,2022-11-16 11:54:01,1.0,114.65,114.4,-0.25,2.0
BANKNIFTY22111742500CE,2022-11-16 11:54:01,2022-11-16 11:54:06,1.0,158.95,160.4,1.450000000000017,5.0
BANKNIFTY22111742500PE,2022-11-16 11:54:01,2022-11-16 11:54:06,1.0,199.55,198.0,-1.5500000000000114,5.0
BANKNIFTY22111742600PE,2022-11-16 11:54:06,2022-11-16 11:54:09,1.0,254.0,253.25,-0.75,3.0
BANKNIFTY22111742600CE,2022-11-16 11:54:06,2022-11-16 11:54:09,1.0,115.8,115.75,-0.04999999999999716,3.0
BANKNIFTY22111742500PE,2022-11-16 11:54:09,2022-11-16 11:54:12,1.0,197.65,198.05,0.4000000000000057,3.0
BANKNIFTY22111742500CE,2022-11-16 11:54:09,2022-11-16 11:54:12,1.0,160.35,160.8,0.45000000000001705,3.0
BANKNIFTY22111742600PE,2022-11-16 11:54:12,2022-11-16 11:54:48,1.0,253.2,254.8,1.6000000000000227,36.0
BANKNIFTY22111742600CE,2022-11-16 11:54:12,2022-11-16 11:54:48,1.0,115.9,115.15,-0.75,36.0
BANKNIFTY22111742500PE,2022-11-16 11:54:48,2022-11-16 11:54:52,1.0,199.15,199.35,0.19999999999998863,4.0
BANKNIFTY22111742500CE,2022-11-16 11:54:48,2022-11-16 11:54:52,1.0,160.3,159.9,-0.4000000000000057,4.0
BANKNIFTY22111742600PE,2022-11-16 11:54:52,2022-11-16 11:54:53,1.0,254.3,255.0,0.6999999999999886,1.0
BANKNIFTY22111742600CE,2022-11-16 11:54:52,2022-11-16 11:54:53,1.0,114.55,113.85,-0.7000000000000028,1.0
BANKNIFTY22111742500PE,2022-11-16 11:54:53,2022-11-16 11:55:05,1.0,199.95,198.15,-1.799999999999983,12.0
BANKNIFTY22111742500CE,2022-11-16 11:54:53,2022-11-16 11:55:05,1.0,159.0,160.3,1.3000000000000114,12.0
BANKNIFTY22111742600PE,2022-11-16 11:55:05,2022-11-16 11:55:07,1.0,253.75,253.95,0.19999999999998863,2.0
BANKNIFTY22111742600CE,2022-11-16 11:55:05,2022-11-16 11:55:07,1.0,115.75,115.2,-0.5499999999999972,2.0
BANKNIFTY22111742500PE,2022-11-16 11:55:07,2022-11-16 11:55:11,1.0,198.7,198.9,0.20000000000001705,4.0
BANKNIFTY22111742500CE,2022-11-16 11:55:07,2022-11-16 11:55:11,1.0,160.0,160.2,0.19999999999998863,4.0
BANKNIFTY22111742600CE,2022-11-16 11:55:11,2022-11-16 11:55:16,1.0,115.8,115.2,-0.5999999999999943,5.0
BANKNIFTY22111742600PE,2022-11-16 11:55:11,2022-11-16 11:55:16,1.0,254.3,254.1,-0.20000000000001705,5.0
BANKNIFTY22111742500PE,2022-11-16 11:55:16,2022-11-16 11:55:31,1.0,199.15,199.15,0.0,15.0
BANKNIFTY22111742500CE,2022-11-16 11:55:16,2022-11-16 11:55:31,1.0,160.0,159.3,-0.6999999999999886,15.0
BANKNIFTY22111742600PE,2022-11-16 11:55:31,2022-11-16 11:55:38,1.0,254.45,254.05,-0.39999999999997726,7.0
BANKNIFTY22111742600CE,2022-11-16 11:55:31,2022-11-16 11:55:38,1.0,114.55,115.3,0.75,7.0
BANKNIFTY22111742500PE,2022-11-16 11:55:38,2022-11-16 11:55:41,1.0,198.35,198.2,-0.15000000000000568,3.0
BANKNIFTY22111742500CE,2022-11-16 11:55:38,2022-11-16 11:55:41,1.0,159.65,160.2,0.549999999999983,3.0
BANKNIFTY22111742600PE,2022-11-16 11:55:41,2022-11-16 11:55:44,1.0,253.3,253.45,0.14999999999997726,3.0
BANKNIFTY22111742600CE,2022-11-16 11:55:41,2022-11-16 11:55:44,1.0,115.0,115.35,0.3499999999999943,3.0
BANKNIFTY22111742500CE,2022-11-16 11:55:44,2022-11-16 11:55:48,1.0,160.0,159.15,-0.8499999999999943,4.0
BANKNIFTY22111742500PE,2022-11-16 11:55:44,2022-11-16 11:55:48,1.0,198.15,199.2,1.049999999999983,4.0
BANKNIFTY22111742600PE,2022-11-16 11:55:48,2022-11-16 11:55:54,1.0,254.05,254.45,0.39999999999997726,6.0
BANKNIFTY22111742600CE,2022-11-16 11:55:48,2022-11-16 11:55:54,1.0,114.45,114.9,0.45000000000000284,6.0
BANKNIFTY22111742500CE,2022-11-16 11:55:54,2022-11-16 11:56:00,1.0,159.25,159.5,0.25,6.0
BANKNIFTY22111742500PE,2022-11-16 11:55:54,2022-11-16 11:56:00,1.0,199.0,198.8,-0.19999999999998863,6.0
BANKNIFTY22111742600PE,2022-11-16 11:56:00,2022-11-16 11:56:02,1.0,254.0,254.4,0.4000000000000057,2.0
BANKNIFTY22111742600CE,2022-11-16 11:56:00,2022-11-16 11:56:02,1.0,115.15,114.95,-0.20000000000000284,2.0
BANKNIFTY22111742500PE,2022-11-16 11:56:02,2022-11-16 11:56:03,1.0,198.65,198.45,-0.20000000000001705,1.0
BANKNIFTY22111742500CE,2022-11-16 11:56:02,2022-11-16 11:56:03,1.0,159.55,159.6,0.04999999999998295,1.0
BANKNIFTY22111742600CE,2022-11-16 11:56:03,2022-11-16 11:56:05,1.0,115.15,116.0,0.8499999999999943,2.0
BANKNIFTY22111742600PE,2022-11-16 11:56:03,2022-11-16 11:56:05,1.0,254.5,252.0,-2.5,2.0
BANKNIFTY22111742500CE,2022-11-16 11:56:05,2022-11-16 11:56:07,1.0,160.75,161.15,0.4000000000000057,2.0
BANKNIFTY22111742500PE,2022-11-16 11:56:05,2022-11-16 11:56:07,1.0,197.4,196.65,-0.75,2.0
BANKNIFTY22111742600PE,2022-11-16 11:56:07,2022-11-16 12:00:07,1.0,252.05,252.7,0.6499999999999773,240.0
BANKNIFTY22111742600CE,2022-11-16 11:56:07,2022-11-16 12:00:07,1.0,116.35,115.35,-1.0,240.0
BANKNIFTY22111742500PE,2022-11-16 12:00:07,2022-11-16 12:00:20,1.0,196.55,198.05,1.5,13.0
BANKNIFTY22111742500CE,2022-11-16 12:00:07,2022-11-16 12:00:20,1.0,160.05,158.6,-1.450000000000017,13.0
BANKNIFTY22111742600PE,2022-11-16 12:00:20,2022-11-16 12:00:23,1.0,254.75,256.2,1.4499999999999886,3.0
BANKNIFTY22111742600CE,2022-11-16 12:00:20,2022-11-16 12:00:23,1.0,115.2,113.85,-1.3500000000000085,3.0
BANKNIFTY22111742500CE,2022-11-16 12:00:23,2022-11-16 12:01:06,1.0,157.25,158.65,1.4000000000000057,43.0
BANKNIFTY22111742500PE,2022-11-16 12:00:23,2022-11-16 12:01:06,1.0,200.0,198.95,-1.0500000000000114,43.0
BANKNIFTY22111742600PE,2022-11-16 12:01:06,2022-11-16 12:01:08,1.0,254.25,255.5,1.25,2.0
BANKNIFTY22111742600CE,2022-11-16 12:01:06,2022-11-16 12:01:08,1.0,114.75,113.05,-1.7000000000000028,2.0
BANKNIFTY22111742500CE,2022-11-16 12:01:08,2022-11-16 12:01:10,1.0,157.0,157.25,0.25,2.0
BANKNIFTY22111742500PE,2022-11-16 12:01:08,2022-11-16 12:01:10,1.0,199.55,199.75,0.19999999999998863,2.0
BANKNIFTY22111742600CE,2022-11-16 12:01:10,2022-11-16 12:01:11,1.0,113.25,113.7,0.45000000000000284,1.0
BANKNIFTY22111742600PE,2022-11-16 12:01:10,2022-11-16 12:01:11,1.0,255.6,255.95,0.3499999999999943,1.0
BANKNIFTY22111742500CE,2022-11-16 12:01:11,2022-11-16 12:01:18,1.0,158.0,156.85,-1.1500000000000057,7.0
BANKNIFTY22111742500PE,2022-11-16 12:01:11,2022-11-16 12:01:18,1.0,199.6,199.35,-0.25,7.0
BANKNIFTY22111742600CE,2022-11-16 12:01:18,2022-11-16 12:01:21,1.0,113.2,112.85,-0.3500000000000085,3.0
BANKNIFTY22111742600PE,2022-11-16 12:01:18,2022-11-16 12:01:21,1.0,255.25,255.45,0.19999999999998863,3.0
BANKNIFTY22111742500CE,2022-11-16 12:01:21,2022-11-16 12:01:24,1.0,156.9,157.5,0.5999999999999943,3.0
BANKNIFTY22111742500PE,2022-11-16 12:01:21,2022-11-16 12:01:24,1.0,199.35,198.7,-0.6500000000000057,3.0
BANKNIFTY22111742600CE,2022-11-16 12:01:24,2022-11-16 12:01:31,1.0,113.55,112.85,-0.7000000000000028,7.0
BANKNIFTY22111742600PE,2022-11-16 12:01:24,2022-11-16 12:01:31,1.0,254.6,255.85,1.25,7.0
BANKNIFTY22111742500PE,2022-11-16 12:01:31,2022-11-16 12:01:40,1.0,199.65,198.8,-0.8499999999999943,9.0
BANKNIFTY22111742500CE,2022-11-16 12:01:31,2022-11-16 12:01:40,1.0,156.55,157.05,0.5,9.0
BANKNIFTY22111742600CE,2022-11-16 12:01:40,2022-11-16 12:01:45,1.0,113.4,113.15,-0.25,5.0
BANKNIFTY22111742600PE,2022-11-16 12:01:40,2022-11-16 12:01:45,1.0,255.25,254.55,-0.6999999999999886,5.0
BANKNIFTY22111742500PE,2022-11-16 12:01:45,2022-11-16 12:01:50,1.0,198.7,198.8,0.10000000000002274,5.0
BANKNIFTY22111742500CE,2022-11-16 12:01:45,2022-11-16 12:01:50,1.0,156.9,156.5,-0.4000000000000057,5.0
BANKNIFTY22111742600CE,2022-11-16 12:01:50,2022-11-16 12:01:51,1.0,112.95,112.85,-0.10000000000000853,1.0
BANKNIFTY22111742600PE,2022-11-16 12:01:50,2022-11-16 12:01:51,1.0,255.65,255.45,-0.20000000000001705,1.0
BANKNIFTY22111742500CE,2022-11-16 12:01:51,2022-11-16 12:02:05,1.0,157.0,159.5,2.5,14.0
BANKNIFTY22111742500PE,2022-11-16 12:01:51,2022-11-16 12:02:05,1.0,199.15,198.25,-0.9000000000000057,14.0
BANKNIFTY22111742600CE,2022-11-16 12:02:05,2022-11-16 12:02:10,1.0,114.3,114.0,-0.29999999999999716,5.0
BANKNIFTY22111742600PE,2022-11-16 12:02:05,2022-11-16 12:02:10,1.0,253.3,254.1,0.799999999999983,5.0
BANKNIFTY22111742500PE,2022-11-16 12:02:10,2022-11-16 12:02:11,1.0,198.2,198.45,0.25,1.0
BANKNIFTY22111742500CE,2022-11-16 12:02:10,2022-11-16 12:02:11,1.0,158.35,158.35,0.0,1.0
BANKNIFTY22111742600PE,2022-11-16 12:02:11,2022-11-16 12:02:17,1.0,254.05,255.15,1.0999999999999943,6.0
BANKNIFTY22111742600CE,2022-11-16 12:02:11,2022-11-16 12:02:17,1.0,114.1,113.0,-1.0999999999999943,6.0
BANKNIFTY22111742500CE,2022-11-16 12:02:17,2022-11-16 12:15:20,1.0,157.5,159.0,1.5,783.0
BANKNIFTY22111742500PE,2022-11-16 12:02:17,2022-11-16 12:15:20,1.0,198.85,190.85,-8.0,783.0
BANKNIFTY22111742600CE,2022-11-16 12:15:20,2022-11-16 12:16:06,1.0,114.0,112.8,-1.2000000000000028,46.0
BANKNIFTY22111742600PE,2022-11-16 12:15:20,2022-11-16 12:16:06,1.0,246.4,249.7,3.299999999999983,46.0
BANKNIFTY22111742500PE,2022-11-16 12:16:06,2022-11-16 12:16:08,1.0,193.85,195.35,1.5,2.0
BANKNIFTY22111742500CE,2022-11-16 12:16:06,2022-11-16 12:16:08,1.0,155.85,155.6,-0.25,2.0
BANKNIFTY22111742600PE,2022-11-16 12:16:08,2022-11-16 12:16:10,1.0,251.85,251.95,0.09999999999999432,2.0
BANKNIFTY22111742600CE,2022-11-16 12:16:08,2022-11-16 12:16:10,1.0,111.8,112.05,0.25,2.0
BANKNIFTY22111742500PE,2022-11-16 12:16:10,2022-11-16 12:16:11,1.0,195.75,195.05,-0.6999999999999886,1.0
BANKNIFTY22111742500CE,2022-11-16 12:16:10,2022-11-16 12:16:11,1.0,155.3,155.3,0.0,1.0
BANKNIFTY22111742600CE,2022-11-16 12:16:11,2022-11-16 12:16:13,1.0,111.6,110.85,-0.75,2.0
BANKNIFTY22111742600PE,2022-11-16 12:16:11,2022-11-16 12:16:13,1.0,252.45,252.9,0.45000000000001705,2.0
BANKNIFTY22111742500CE,2022-11-16 12:16:13,2022-11-16 12:16:17,1.0,154.95,157.65,2.700000000000017,4.0
BANKNIFTY22111742500PE,2022-11-16 12:16:13,2022-11-16 12:16:17,1.0,196.9,193.4,-3.5,4.0
BANKNIFTY22111742600CE,2022-11-16 12:16:17,2022-11-16 12:17:03,1.0,113.25,111.9,-1.3499999999999943,46.0
BANKNIFTY22111742600PE,2022-11-16 12:16:17,2022-11-16 12:17:03,1.0,249.75,251.9,2.1500000000000057,46.0
BANKNIFTY22111742500PE,2022-11-16 12:17:03,2022-11-16 12:17:09,1.0,195.55,195.95,0.39999999999997726,6.0
BANKNIFTY22111742500CE,2022-11-16 12:17:03,2022-11-16 12:17:09,1.0,154.4,155.2,0.799999999999983,6.0
BANKNIFTY22111742600PE,2022-11-16 12:17:09,2022-11-16 12:17:12,1.0,252.15,252.8,0.6500000000000057,3.0
BANKNIFTY22111742600CE,2022-11-16 12:17:09,2022-11-16 12:17:12,1.0,111.75,111.45,-0.29999999999999716,3.0
BANKNIFTY22111742500PE,2022-11-16 12:17:12,2022-11-16 12:17:25,1.0,195.85,196.35,0.5,13.0
BANKNIFTY22111742500CE,2022-11-16 12:17:12,2022-11-16 12:17:25,1.0,154.7,154.75,0.05000000000001137,13.0
BANKNIFTY22111742600PE,2022-11-16 12:17:25,2022-11-16 12:17:31,1.0,252.45,253.5,1.0500000000000114,6.0
BANKNIFTY22111742600CE,2022-11-16 12:17:25,2022-11-16 12:17:31,1.0,111.75,111.2,-0.5499999999999972,6.0
BANKNIFTY22111742500CE,2022-11-16 12:17:31,2022-11-16 12:17:44,1.0,154.25,154.55,0.30000000000001137,13.0
BANKNIFTY22111742500PE,2022-11-16 12:17:31,2022-11-16 12:17:44,1.0,196.35,196.9,0.5500000000000114,13.0
BANKNIFTY22111742600CE,2022-11-16 12:17:44,2022-11-16 12:17:47,1.0,111.4,111.05,-0.3500000000000085,3.0
BANKNIFTY22111742600PE,2022-11-16 12:17:44,2022-11-16 12:17:47,1.0,253.35,253.2,-0.15000000000000568,3.0
BANKNIFTY22111742500PE,2022-11-16 12:17:47,2022-11-16 12:17:54,1.0,197.0,197.5,0.5,7.0
BANKNIFTY22111742500CE,2022-11-16 12:17:47,2022-11-16 12:17:54,1.0,154.7,154.3,-0.39999999999997726,7.0
BANKNIFTY22111742600CE,2022-11-16 12:17:54,2022-11-16 12:17:56,1.0,111.05,110.25,-0.7999999999999972,2.0
BANKNIFTY22111742600PE,2022-11-16 12:17:54,2022-11-16 12:17:56,1.0,254.0,254.9,0.9000000000000057,2.0
BANKNIFTY22111742500PE,2022-11-16 12:17:56,2022-11-16 12:19:48,1.0,198.05,192.85,-5.200000000000017,112.0
BANKNIFTY22111742500CE,2022-11-16 12:17:56,2022-11-16 12:19:48,1.0,153.5,156.45,2.9499999999999886,112.0
BANKNIFTY22111742600CE,2022-11-16 12:19:48,2022-11-16 12:19:59,1.0,112.5,111.5,-1.0,11.0
BANKNIFTY22111742600PE,2022-11-16 12:19:48,2022-11-16 12:19:59,1.0,248.7,250.65,1.950000000000017,11.0
BANKNIFTY22111742500PE,2022-11-16 12:19:59,2022-11-16 12:21:25,1.0,194.75,192.4,-2.3499999999999943,86.0
BANKNIFTY22111742500CE,2022-11-16 12:19:59,2022-11-16 12:21:25,1.0,155.4,157.8,2.4000000000000057,86.0
BANKNIFTY22111742600PE,2022-11-16 12:21:25,2022-11-16 12:21:52,1.0,248.35,249.55,1.200000000000017,27.0
BANKNIFTY22111742600CE,2022-11-16 12:21:25,2022-11-16 12:21:52,1.0,113.25,112.25,-1.0,27.0
BANKNIFTY22111742500PE,2022-11-16 12:21:52,2022-11-16 12:21:53,1.0,194.0,194.0,0.0,1.0
BANKNIFTY22111742500CE,2022-11-16 12:21:52,2022-11-16 12:21:53,1.0,156.4,155.4,-1.0,1.0
BANKNIFTY22111742600CE,2022-11-16 12:21:53,2022-11-16 12:23:09,1.0,112.0,112.1,0.09999999999999432,76.0
BANKNIFTY22111742600PE,2022-11-16 12:21:53,2022-11-16 12:23:09,1.0,250.25,250.8,0.5500000000000114,76.0
BANKNIFTY22111742500CE,2022-11-16 12:23:09,2022-11-16 12:23:11,1.0,155.25,154.8,-0.44999999999998863,2.0
BANKNIFTY22111742500PE,2022-11-16 12:23:09,2022-11-16 12:23:11,1.0,193.8,193.65,-0.15000000000000568,2.0
BANKNIFTY22111742600PE,2022-11-16 12:23:11,2022-11-16 12:23:13,1.0,249.95,250.35,0.4000000000000057,2.0
BANKNIFTY22111742600CE,2022-11-16 12:23:11,2022-11-16 12:23:13,1.0,111.5,111.1,-0.4000000000000057,2.0
BANKNIFTY22111742500PE,2022-11-16 12:23:13,2022-11-16 12:23:14,1.0,194.15,193.8,-0.3499999999999943,1.0
BANKNIFTY22111742500CE,2022-11-16 12:23:13,2022-11-16 12:23:14,1.0,154.35,154.9,0.5500000000000114,1.0
BANKNIFTY22111742600PE,2022-11-16 12:23:14,2022-11-16 12:24:15,1.0,250.55,249.7,-0.8500000000000227,61.0
BANKNIFTY22111742600CE,2022-11-16 12:23:14,2022-11-16 12:24:15,1.0,111.25,111.8,0.5499999999999972,61.0
BANKNIFTY22111742500CE,2022-11-16 12:24:15,2022-11-16 12:24:17,1.0,155.25,156.35,1.0999999999999943,2.0
BANKNIFTY22111742500PE,2022-11-16 12:24:15,2022-11-16 12:24:17,1.0,193.25,192.95,-0.30000000000001137,2.0
BANKNIFTY22111742600CE,2022-11-16 12:24:17,2022-11-16 13:44:37,1.0,112.35,160.0,47.650000000000006,4820.0
BANKNIFTY22111742600PE,2022-11-16 12:24:17,2022-11-16 13:44:37,1.0,248.95,189.45,-59.5,4820.0
NIFTY22111718500PE,2022-11-16 13:25:43,2022-11-16 13:25:47,1.0,102.0,101.55,-0.45000000000000284,4.0
NIFTY22111718500CE,2022-11-16 13:25:43,2022-11-16 13:25:47,1.0,29.6,29.5,-0.10000000000000142,4.0
NIFTY22111718450CE,2022-11-16 13:25:47,2022-11-16 13:26:16,1.0,48.9,49.2,0.30000000000000426,29.0
NIFTY22111718450PE,2022-11-16 13:25:47,2022-11-16 13:26:16,1.0,71.3,70.9,-0.3999999999999915,29.0
NIFTY22111718500CE,2022-11-16 13:26:16,2022-11-16 13:26:20,1.0,29.8,29.95,0.14999999999999858,4.0
NIFTY22111718500PE,2022-11-16 13:26:16,2022-11-16 13:26:20,1.0,101.55,101.3,-0.25,4.0
NIFTY22111718450CE,2022-11-16 13:26:20,2022-11-16 13:26:22,1.0,49.2,49.2,0.0,2.0
NIFTY22111718450PE,2022-11-16 13:26:20,2022-11-16 13:26:22,1.0,70.7,71.1,0.3999999999999915,2.0
NIFTY22111718500CE,2022-11-16 13:26:22,2022-11-16 13:26:25,1.0,29.85,30.35,0.5,3.0
NIFTY22111718500PE,2022-11-16 13:26:22,2022-11-16 13:26:25,1.0,101.55,101.15,-0.3999999999999915,3.0
NIFTY22111718450PE,2022-11-16 13:26:25,2022-11-16 13:26:27,1.0,70.8,69.75,-1.0499999999999972,2.0
NIFTY22111718450CE,2022-11-16 13:26:25,2022-11-16 13:26:27,1.0,49.8,49.95,0.15000000000000568,2.0
NIFTY22111718500PE,2022-11-16 13:26:27,2022-11-16 13:27:24,1.0,99.85,100.85,1.0,57.0
NIFTY22111718500CE,2022-11-16 13:26:27,2022-11-16 13:27:24,1.0,30.4,29.9,-0.5,57.0
NIFTY22111718450PE,2022-11-16 13:27:24,2022-11-16 13:27:33,1.0,70.35,69.25,-1.0999999999999943,9.0
NIFTY22111718450CE,2022-11-16 13:27:24,2022-11-16 13:27:33,1.0,49.45,50.65,1.1999999999999957,9.0
NIFTY22111718500CE,2022-11-16 13:27:33,2022-11-16 13:29:41,1.0,30.75,30.05,-0.6999999999999993,128.0
NIFTY22111718500PE,2022-11-16 13:27:33,2022-11-16 13:29:41,1.0,99.4,100.45,1.0499999999999972,128.0
NIFTY22111718450CE,2022-11-16 13:29:41,2022-11-16 13:36:09,1.0,49.75,49.45,-0.29999999999999716,388.0
NIFTY22111718450PE,2022-11-16 13:29:41,2022-11-16 13:36:09,1.0,70.4,69.75,-0.6500000000000057,388.0
NIFTY22111718500CE,2022-11-16 13:36:09,2022-11-16 14:00:55,1.0,29.65,28.45,-1.1999999999999993,1486.0
NIFTY22111718500PE,2022-11-16 13:36:09,2022-11-16 14:00:55,1.0,99.6,101.95,2.3500000000000085,1486.0
BANKNIFTY22111742700CE,2022-11-16 13:44:37,2022-11-16 13:44:59,1.0,115.0,110.55,-4.450000000000003,22.0
BANKNIFTY22111742700PE,2022-11-16 13:44:37,2022-11-16 13:44:59,1.0,245.3,248.95,3.6499999999999773,22.0
BANKNIFTY22111742600PE,2022-11-16 13:44:59,2022-11-16 13:45:00,1.0,192.55,190.5,-2.0500000000000114,1.0
BANKNIFTY22111742600CE,2022-11-16 13:44:59,2022-11-16 13:45:00,1.0,155.0,153.85,-1.1500000000000057,1.0
BANKNIFTY22111742700PE,2022-11-16 13:45:00,2022-11-16 13:45:15,1.0,246.55,251.1,4.549999999999983,15.0
BANKNIFTY22111742700CE,2022-11-16 13:45:00,2022-11-16 13:45:15,1.0,110.4,107.8,-2.6000000000000085,15.0
BANKNIFTY22111742600CE,2022-11-16 13:45:15,2022-11-16 13:46:16,1.0,151.35,155.9,4.550000000000011,61.0
BANKNIFTY22111742600PE,2022-11-16 13:45:15,2022-11-16 13:46:16,1.0,194.0,190.8,-3.1999999999999886,61.0
BANKNIFTY22111742700PE,2022-11-16 13:46:16,2022-11-16 13:46:22,1.0,246.7,248.55,1.8500000000000227,6.0
BANKNIFTY22111742700CE,2022-11-16 13:46:16,2022-11-16 13:46:22,1.0,111.05,110.8,-0.25,6.0
BANKNIFTY22111742600CE,2022-11-16 13:46:22,2022-11-16 13:46:24,1.0,154.25,154.3,0.05000000000001137,2.0
BANKNIFTY22111742600PE,2022-11-16 13:46:22,2022-11-16 13:46:24,1.0,192.0,193.1,1.0999999999999943,2.0
BANKNIFTY22111742700PE,2022-11-16 13:46:24,2022-11-16 13:46:26,1.0,249.4,249.05,-0.3499999999999943,2.0
BANKNIFTY22111742700CE,2022-11-16 13:46:24,2022-11-16 13:46:26,1.0,109.85,109.9,0.05000000000001137,2.0
BANKNIFTY22111742600CE,2022-11-16 13:46:26,2022-11-16 13:49:52,1.0,153.9,155.25,1.3499999999999943,206.0
BANKNIFTY22111742600PE,2022-11-16 13:46:26,2022-11-16 13:49:52,1.0,193.15,188.8,-4.349999999999994,206.0
BANKNIFTY22111742700PE,2022-11-16 13:49:52,2022-11-16 13:51:39,1.0,241.1,247.65,6.550000000000011,107.0
BANKNIFTY22111742700CE,2022-11-16 13:49:52,2022-11-16 13:51:39,1.0,111.1,108.5,-2.5999999999999943,107.0
BANKNIFTY22111742600PE,2022-11-16 13:51:39,2022-11-16 13:51:44,1.0,191.55,191.0,-0.5500000000000114,5.0
BANKNIFTY22111742600CE,2022-11-16 13:51:39,2022-11-16 13:51:44,1.0,152.6,152.55,-0.04999999999998295,5.0
BANKNIFTY22111742700CE,2022-11-16 13:51:44,2022-11-16 13:52:55,1.0,108.6,108.6,0.0,71.0
BANKNIFTY22111742700PE,2022-11-16 13:51:44,2022-11-16 13:52:55,1.0,247.6,246.2,-1.4000000000000057,71.0
BANKNIFTY22111742600PE,2022-11-16 13:52:55,2022-11-16 13:52:57,1.0,189.65,189.55,-0.09999999999999432,2.0
BANKNIFTY22111742600CE,2022-11-16 13:52:55,2022-11-16 13:52:57,1.0,152.65,153.15,0.5,2.0
BANKNIFTY22111742700CE,2022-11-16 13:52:57,2022-11-16 13:53:05,1.0,108.55,106.7,-1.8499999999999943,8.0
BANKNIFTY22111742700PE,2022-11-16 13:52:57,2022-11-16 13:53:05,1.0,246.65,248.4,1.75,8.0
BANKNIFTY22111742600PE,2022-11-16 13:53:05,2022-11-16 13:53:08,1.0,191.9,190.2,-1.700000000000017,3.0
BANKNIFTY22111742600CE,2022-11-16 13:53:05,2022-11-16 13:53:08,1.0,150.45,151.8,1.3500000000000227,3.0
BANKNIFTY22111742700CE,2022-11-16 13:53:08,2022-11-16 13:53:11,1.0,107.9,107.8,-0.10000000000000853,3.0
BANKNIFTY22111742700PE,2022-11-16 13:53:08,2022-11-16 13:53:11,1.0,246.9,247.25,0.3499999999999943,3.0
BANKNIFTY22111742600CE,2022-11-16 13:53:11,2022-11-16 13:53:13,1.0,151.65,151.6,-0.05000000000001137,2.0
BANKNIFTY22111742600PE,2022-11-16 13:53:11,2022-11-16 13:53:13,1.0,190.5,189.35,-1.1500000000000057,2.0
BANKNIFTY22111742700PE,2022-11-16 13:53:13,2022-11-16 13:53:20,1.0,247.2,246.85,-0.3499999999999943,7.0
BANKNIFTY22111742700CE,2022-11-16 13:53:13,2022-11-16 13:53:20,1.0,108.0,108.1,0.09999999999999432,7.0
BANKNIFTY22111742600CE,2022-11-16 13:53:20,2022-11-16 13:53:22,1.0,152.15,150.45,-1.700000000000017,2.0
BANKNIFTY22111742600PE,2022-11-16 13:53:20,2022-11-16 13:53:22,1.0,190.6,191.9,1.3000000000000114,2.0
BANKNIFTY22111742700CE,2022-11-16 13:53:22,2022-11-16 13:53:24,1.0,106.7,105.6,-1.1000000000000085,2.0
BANKNIFTY22111742700PE,2022-11-16 13:53:22,2022-11-16 13:53:24,1.0,248.7,248.85,0.15000000000000568,2.0
BANKNIFTY22111742600PE,2022-11-16 13:53:24,2022-11-16 13:53:49,1.0,191.9,190.35,-1.5500000000000114,25.0
BANKNIFTY22111742600CE,2022-11-16 13:53:24,2022-11-16 13:53:49,1.0,150.05,151.95,1.8999999999999773,25.0
BANKNIFTY22111742700PE,2022-11-16 13:53:49,2022-11-16 13:53:51,1.0,247.1,248.5,1.4000000000000057,2.0
BANKNIFTY22111742700CE,2022-11-16 13:53:49,2022-11-16 13:53:51,1.0,107.85,107.1,-0.75,2.0
BANKNIFTY22111742600CE,2022-11-16 13:53:51,2022-11-16 13:53:59,1.0,151.35,152.15,0.8000000000000114,8.0
